人は必ずいくつかの壁にぶつかります	People will surely face hardships in their lives.
彼が２５歳のとき首の骨を折った	He broke his neck when he was 25.
最終試験に合格した者に博士の学位が授与されます	Those who passed the final exam will receive a PhD in Philosophy.
この市場に日本の企業が参入する	Japanese companies will go into this market.
彼が尻を思いっきり後ろに突き出す	He stuck his butt out as much as he could.
彼が水玉模様のネクタイを締める	He puts on a polka dot tie.
Xが当然だった	It was natural that X.
京都市の人材派遣求人情報を高確率で探せます	There's a very good chance that you can find out about temp jobs in Kyoto.
そんな物言いに、山田が思わず声を張り上げる	Mr. Yamada starts raising his voice at what was said.
いよいよ来週の日曜日が母の日だ	Mother's Day is finally coming next Sunday.
彼が自分の売りを明確にする	He expands on his strong points. 
彼が通りで美味しいわけだと一人納得します	He told himself that was why it tasted good.
２０００年にその法律が制定された	The law was enacted in 2000.
当社は薬剤師の管理のもとに高品質の製品を生産しています	We have been producing high quality products under the supervision of pharmacists.
次の場合は、使用の許可を取り消します	Permits of Use shall be revoked in the following cases:
裏面のシールを剥がします	Peel the sticker on the back off.
自分が信じられなくなる	I lose faith in myself.
公安委員会は全部若しくは一部の停止を命ずることができる	The public safety commission can order a partial or total suspension.
自分の存在に苦悩する様が伺えます	He/She seems to be struggling with his/her own existence.
彼がすぐに気持ちを切り替える	He bounces back quickly.
多くの病院で看護の日のイベントを催しています	Many hospitals host events for Nurses Day.
夜な夜な枕を涙で濡らしました	I was crying every single night.
彼が女の子のスカートの中を覗きました	He looked up a girl's skirt.
あなたといると自分に歯止めがきかない	I can't hold back when I'm with you.
その姿にはいつも心を打たれます	It always moves me.
彼がフリーペーパーには余裕で勝つ内容になったと自負しています	He's proud that the contents were much better than the free paper's.
押しやすい位置に各ボタンが配置されています	Each button is placed in an easy-to-reach position. 
その部分を粘着テープで板上に固定する	Set the part on the board with tape.
チームがその現象のメカニズムを解明する	The team finds out the mechanism of the phenomenon.
山田議員が夜、都内の病院に入院した	Diet member Yamada was admitted to a Tokyo hospital at night.
Xが悔しい	It's too bad that X.
彼がそのまま病院で息を引き取りました	And then he breathed his last at the hospital.
彼が元気に世界中を飛び回る	He actively goes all over the world.
〜と実習の感想を話した	I shared my feelings with 〜 about the practical.
あなたはいつも周囲の人たちを驚かせます	You always surprise people around you.
まず小部分にレーザーを照射します	First, irradiate a small part with the laser.
私はXにまず度肝を抜かれました	First of all, I was stunned by X.
〜と誰もが断言した	Everyone declared 〜.
全く商品が売れない	They aren't selling at all.
彼がXを学習活動の中心に据える	His classes are centered around X.
小説を書く方が得意だ	I'm better at writing novels.
Xが安全だ	X is safe.
当社がお客様の個人情報をお伺いします	We will ask your personal information.
神輿や山車が町を練り歩く	Portable shrines and floats parade through the city.
自動的にページにリンクが張られます	It will be automatically linked to the page.
